State_Name,District_Name,Crop_Year,Season,Crop,Temperature,humidity,soil moisture, area,Production
Andhra Pradesh,KRISHNA,2004,Kharif     ,Rice,34,45,52,245306,804849
Andhra Pradesh,KRISHNA,2004,Kharif     ,Sesamum,34,55,62,990,94
Andhra Pradesh,KRISHNA,2004,Kharif     ,Soyabean,35,50,59,9,5
Andhra Pradesh,KRISHNA,2004,Kharif     ,Sunflower,25,55,55,152,136
Andhra Pradesh,KRISHNA,2004,Kharif     ,Urad,36,35,45,3107,1498
Andhra Pradesh,KRISHNA,2004,Rabi       ,Arhar/Tur,37,40,46,12,7
Andhra Pradesh,KRISHNA,2004,Rabi       ,Dry chillies,36,41,50,1702,4391
Andhra Pradesh,KRISHNA,2004,Rabi       ,Gram,37,42,55,586,895
Andhra Pradesh,KRISHNA,2004,Rabi       ,Groundnut,36,40,54,7305,16999
Andhra Pradesh,KRISHNA,2004,Rabi       ,Horse-gram,34,45,52,558,226
Andhra Pradesh,KRISHNA,2004,Rabi       ,Jowar,34,55,62,506,950
Andhra Pradesh,KRISHNA,2004,Rabi       ,Maize,35,50,59,5607,45170
Andhra Pradesh,KRISHNA,2004,Rabi       ,Moong(Green Gram),25,55,55,7759,4733
Andhra Pradesh,KRISHNA,2004,Rabi       ,Onion,36,35,45,91,1594
Andhra Pradesh,KRISHNA,2004,Rabi       ,Other  Rabi pulses,37,40,46,4,1
Andhra Pradesh,KRISHNA,2004,Rabi       ,Rapeseed &Mustard,36,41,50,624,42
Andhra Pradesh,KRISHNA,2004,Rabi       ,Rice,37,42,55,10017,31584
Andhra Pradesh,KRISHNA,2004,Rabi       ,Sesamum,36,40,54,809,191
Andhra Pradesh,KRISHNA,2004,Rabi       ,Sunflower,34,45,52,152,136
Andhra Pradesh,KRISHNA,2004,Rabi       ,Urad,34,55,62,140587,119921
Andhra Pradesh,KRISHNA,2004,Whole Year ,Banana,35,50,59,1543,19223
Andhra Pradesh,KRISHNA,2004,Whole Year ,Cashewnut,25,55,55,337,72
Andhra Pradesh,KRISHNA,2004,Whole Year ,Coconut ,36,35,45,1693,19892568
Andhra Pradesh,KRISHNA,2004,Whole Year ,Coriander,37,40,46,14,9
Andhra Pradesh,KRISHNA,2004,Whole Year ,Dry ginger,36,41,50,8,22
Andhra Pradesh,KRISHNA,2004,Whole Year ,Sugarcane,37,42,55,18699,1884261
Andhra Pradesh,KRISHNA,2004,Whole Year ,Sweet potato,36,40,54,16,146
Andhra Pradesh,KRISHNA,2004,Whole Year ,Tobacco,34,45,52,5097,9589
Andhra Pradesh,KRISHNA,2004,Whole Year ,Turmeric,34,55,62,1806,25065
Andhra Pradesh,KRISHNA,2004,Kharif     ,Arhar/Tur,35,50,59,7158,3143
Andhra Pradesh,KRISHNA,2004,Kharif     ,Cotton(lint),25,55,55,45825,88415
Andhra Pradesh,KRISHNA,2004,Kharif     ,Dry chillies,36,35,45,4951,17215
Andhra Pradesh,KRISHNA,2004,Kharif     ,Groundnut,37,40,46,2466,5766
Andhra Pradesh,KRISHNA,2004,Kharif     ,Jowar,36,41,50,5,3
Andhra Pradesh,KRISHNA,2004,Kharif     ,Maize,37,42,55,7483,37797
Andhra Pradesh,KRISHNA,2004,Kharif     ,Moong(Green Gram),36,40,54,12334,9991
Andhra Pradesh,KRISHNA,2004,Kharif     ,Onion,34,45,52,61,1144
Andhra Pradesh,KRISHNA,2004,Kharif     ,Rice,34,55,62,254919,697203
Andhra Pradesh,KRISHNA,2004,Kharif     ,Sesamum,35,50,59,801,135
Andhra Pradesh,KRISHNA,2004,Kharif     ,Urad,25,55,55,3933,1353
Andhra Pradesh,KRISHNA,2004,Rabi       ,Bajra,36,35,45,2,2
Andhra Pradesh,KRISHNA,2004,Rabi       ,Dry chillies,37,40,46,1184,2579
Andhra Pradesh,KRISHNA,2004,Rabi       ,Gram,36,41,50,44,84
Andhra Pradesh,KRISHNA,2004,Rabi       ,Groundnut,37,42,55,4164,8053
Andhra Pradesh,KRISHNA,2004,Rabi       ,Horse-gram,36,40,54,281,101
Andhra Pradesh,KRISHNA,2004,Rabi       ,Jowar,34,45,52,170,496
Andhra Pradesh,KRISHNA,2004,Rabi       ,Maize,34,55,62,5988,38162
Andhra Pradesh,KRISHNA,2004,Rabi       ,Moong(Green Gram),35,50,59,2585,796
Andhra Pradesh,KRISHNA,2004,Rabi       ,Onion,25,55,55,101,2017
Andhra Pradesh,KRISHNA,2004,Rabi       ,Other  Rabi pulses,36,35,45,12,7
Andhra Pradesh,KRISHNA,2004,Rabi       ,Rapeseed &Mustard,37,40,46,71,5
Andhra Pradesh,KRISHNA,2004,Rabi       ,Rice,36,41,50,104332,409399
Andhra Pradesh,KRISHNA,2004,Rabi       ,Sesamum,37,42,55,190,44
Andhra Pradesh,KRISHNA,2004,Rabi       ,Urad,36,40,54,96531,80121
Andhra Pradesh,KRISHNA,2004,Whole Year ,Banana,34,45,52,1601,27059
Andhra Pradesh,KRISHNA,2004,Whole Year ,Cashewnut,34,55,62,307,82
Andhra Pradesh,KRISHNA,2004,Whole Year ,Coconut ,35,50,59,1627,14192976
Andhra Pradesh,KRISHNA,2004,Whole Year ,Coriander,25,55,55,3,2
Andhra Pradesh,KRISHNA,2004,Whole Year ,Dry ginger,36,35,45,34,94
Andhra Pradesh,KRISHNA,2004,Whole Year ,Sugarcane,37,40,46,21680,1810150
Andhra Pradesh,KRISHNA,2004,Whole Year ,Sunflower,36,41,50,152,173
Andhra Pradesh,KRISHNA,2004,Whole Year ,Tobacco,37,42,55,4747,10060
Andhra Pradesh,KRISHNA,2004,Whole Year ,Turmeric,36,40,54,2504,19471
Andhra Pradesh,KRISHNA,2004,Kharif     ,Arhar/Tur,34,45,52,6389,3750
Andhra Pradesh,KRISHNA,2004,Kharif     ,Cotton(lint),34,55,62,31586,85282
Andhra Pradesh,KRISHNA,2004,Kharif     ,Dry chillies,35,50,59,6470,28682
Andhra Pradesh,KRISHNA,2004,Kharif     ,Groundnut,25,55,55,2238,4651
Andhra Pradesh,KRISHNA,2004,Kharif     ,Jowar,36,35,45,227,169
Andhra Pradesh,KRISHNA,2004,Kharif     ,Maize,37,40,46,4971,22504
Andhra Pradesh,KRISHNA,2004,Kharif     ,Moong(Green Gram),36,41,50,11486,5605
Andhra Pradesh,KRISHNA,2004,Kharif     ,Onion,37,42,55,52,872
Andhra Pradesh,KRISHNA,2004,Kharif     ,Rice,36,40,54,251433,521221
Andhra Pradesh,KRISHNA,2004,Kharif     ,Sesamum,34,45,52,442,113
Andhra Pradesh,KRISHNA,2004,Kharif     ,Urad,34,55,62,4599,1651
Andhra Pradesh,KRISHNA,2004,Rabi       ,Dry chillies,35,50,59,698,2085
Andhra Pradesh,KRISHNA,2004,Rabi       ,Gram,25,55,55,321,612
Andhra Pradesh,KRISHNA,2004,Rabi       ,Groundnut,36,35,45,4039,11079
Andhra Pradesh,KRISHNA,2004,Rabi       ,Horse-gram,37,40,46,375,190
Andhra Pradesh,KRISHNA,2004,Rabi       ,Jowar,36,41,50,643,1387
Andhra Pradesh,KRISHNA,2004,Rabi       ,Maize,37,42,55,6131,57552
Andhra Pradesh,KRISHNA,2004,Rabi       ,Moong(Green Gram),36,40,54,1719,1086
Andhra Pradesh,KRISHNA,2004,Rabi       ,Onion,34,45,52,75,895
Andhra Pradesh,KRISHNA,2004,Rabi       ,Rapeseed &Mustard,34,55,62,2,
Andhra Pradesh,KRISHNA,2004,Rabi       ,Rice,35,50,59,94862,355638
Andhra Pradesh,KRISHNA,2004,Rabi       ,Sesamum,25,55,55,158,31
Andhra Pradesh,KRISHNA,2004,Rabi       ,Urad,36,35,45,114076,121035
Andhra Pradesh,KRISHNA,2004,Whole Year ,Banana,37,40,46,1509,29004
Andhra Pradesh,KRISHNA,2004,Whole Year ,Cashewnut,36,41,50,307,81
Andhra Pradesh,KRISHNA,2004,Whole Year ,Coconut ,37,42,55,1648,21220329
Andhra Pradesh,KRISHNA,2004,Whole Year ,Coriander,36,40,54,40,22
Andhra Pradesh,KRISHNA,2004,Whole Year ,Dry ginger,34,45,52,21,59
Andhra Pradesh,KRISHNA,2004,Whole Year ,Sugarcane,34,55,62,21424,1958089
Andhra Pradesh,KRISHNA,2004,Whole Year ,Sunflower,35,50,59,136,111
Andhra Pradesh,KRISHNA,2004,Whole Year ,Tobacco,25,55,55,5196,11685
Andhra Pradesh,KRISHNA,2004,Whole Year ,Turmeric,36,35,45,2011,16617
Andhra Pradesh,KRISHNA,2004,Kharif     ,Arhar/Tur,37,40,46,4000,3000
Andhra Pradesh,KRISHNA,2004,Kharif     ,Cotton(lint),36,41,50,35000,115000
Andhra Pradesh,KRISHNA,2004,Kharif     ,Dry chillies,37,42,55,8000,29000
Andhra Pradesh,KRISHNA,2004,Kharif     ,Groundnut,36,40,54,3000,6000
Andhra Pradesh,KRISHNA,2004,Kharif     ,Maize,34,45,52,4000,23000
Andhra Pradesh,KRISHNA,2004,Kharif     ,Moong(Green Gram),34,55,62,11000,7000
Andhra Pradesh,KRISHNA,2004,Kharif     ,Rice,35,50,59,261000,944000
Andhra Pradesh,KRISHNA,2004,Kharif     ,Urad,25,55,55,3000,2000
Andhra Pradesh,KRISHNA,2004,Rabi       ,Dry chillies,36,35,45,1000,3000
Andhra Pradesh,KRISHNA,2004,Rabi       ,Gram,37,40,46,1000,2000
Andhra Pradesh,KRISHNA,2004,Rabi       ,Groundnut,36,41,50,6000,14000
Andhra Pradesh,KRISHNA,2004,Rabi       ,Maize,37,42,55,13000,102000
Andhra Pradesh,KRISHNA,2004,Rabi       ,Moong(Green Gram),36,40,54,2000,1000
Andhra Pradesh,KRISHNA,2004,Rabi       ,Rice,34,45,52,94000,355000
Andhra Pradesh,KRISHNA,2004,Rabi       ,Urad,34,55,62,122000,87000
Andhra Pradesh,KRISHNA,2004,Whole Year ,Sugarcane,35,50,59,16000,1655000
Andhra Pradesh,KRISHNA,2004,Whole Year ,Tobacco,25,55,55,5000,12000
Andhra Pradesh,KRISHNA,2004,Kharif     ,Arhar/Tur,36,35,45,3461,2108
Andhra Pradesh,KRISHNA,2004,Kharif     ,Cotton(lint),37,40,46,36669,131459
Andhra Pradesh,KRISHNA,2004,Kharif     ,Dry chillies,36,41,50,7931,29186
Andhra Pradesh,KRISHNA,2004,Kharif     ,Groundnut,37,42,55,4121,11848
Andhra Pradesh,KRISHNA,2004,Kharif     ,Jowar,36,40,54,2,5
Andhra Pradesh,KRISHNA,2004,Kharif     ,Maize,34,45,52,5070,25005
Andhra Pradesh,KRISHNA,2004,Kharif     ,Moong(Green Gram),34,55,62,10365,2446
Andhra Pradesh,KRISHNA,2004,Kharif     ,Onion,35,50,59,31,521
Andhra Pradesh,KRISHNA,2004,Kharif     ,Rice,25,55,55,273878,959395
Andhra Pradesh,KRISHNA,2004,Kharif     ,Sesamum,36,35,45,198,39
Andhra Pradesh,KRISHNA,2004,Kharif     ,Urad,37,40,46,2581,836
Andhra Pradesh,KRISHNA,2004,Rabi       ,Dry chillies,36,41,50,688,2429
Andhra Pradesh,KRISHNA,2004,Rabi       ,Gram,37,42,55,931,1621
Andhra Pradesh,KRISHNA,2004,Rabi       ,Groundnut,36,40,54,4048,8537
Andhra Pradesh,KRISHNA,2004,Rabi       ,Horse-gram,34,45,52,224,84
Andhra Pradesh,KRISHNA,2004,Rabi       ,Jowar,34,55,62,274,1293
Andhra Pradesh,KRISHNA,2004,Rabi       ,Linseed,35,50,59,7,3
Andhra Pradesh,KRISHNA,2004,Rabi       ,Maize,25,55,55,24249,205365
Andhra Pradesh,KRISHNA,2005,Rabi       ,Moong(Green Gram),36,35,45,1375,811
Andhra Pradesh,KRISHNA,2005,Rabi       ,Onion,37,40,46,60,578
Andhra Pradesh,KRISHNA,2005,Rabi       ,Rapeseed &Mustard,36,41,50,2,
Andhra Pradesh,KRISHNA,2005,Rabi       ,Rice,37,42,55,120655,467900
Andhra Pradesh,KRISHNA,2005,Rabi       ,Sesamum,36,40,54,407,73
Andhra Pradesh,KRISHNA,2005,Rabi       ,Urad,34,45,52,90564,89206
Andhra Pradesh,KRISHNA,2005,Whole Year ,Banana,34,55,62,1475,40328
Andhra Pradesh,KRISHNA,2005,Whole Year ,Cashewnut,35,50,59,282,82
Andhra Pradesh,KRISHNA,2005,Whole Year ,Coconut ,25,55,55,2129,19439434
Andhra Pradesh,KRISHNA,2005,Whole Year ,Dry ginger,36,35,45,21,50
Andhra Pradesh,KRISHNA,2005,Whole Year ,Sugarcane,37,40,46,11255,1073337
Andhra Pradesh,KRISHNA,2005,Whole Year ,Sunflower,36,41,50,42,43
Andhra Pradesh,KRISHNA,2005,Whole Year ,Tobacco,37,42,55,7145,19515
Andhra Pradesh,KRISHNA,2005,Whole Year ,Turmeric,36,40,54,1884,20183
Andhra Pradesh,KRISHNA,2005,Kharif     ,Arhar/Tur,34,45,52,3073,2222
Andhra Pradesh,KRISHNA,2005,Kharif     ,Bajra,34,55,62,1,2
Andhra Pradesh,KRISHNA,2005,Kharif     ,Cotton(lint),35,50,59,46902,140706
Andhra Pradesh,KRISHNA,2005,Kharif     ,Dry chillies,25,55,55,9512,27813
Andhra Pradesh,KRISHNA,2005,Kharif     ,Groundnut,36,35,45,2630,6117
Andhra Pradesh,KRISHNA,2005,Kharif     ,Jowar,37,40,46,585,690
Andhra Pradesh,KRISHNA,2005,Kharif     ,Maize,36,41,50,3552,16339
Andhra Pradesh,KRISHNA,2005,Kharif     ,Moong(Green Gram),37,42,55,9092,1182
Andhra Pradesh,KRISHNA,2005,Kharif     ,Onion,36,40,54,7,113
Andhra Pradesh,KRISHNA,2005,Kharif     ,Rice,34,45,52,228196,784310
Andhra Pradesh,KRISHNA,2005,Kharif     ,Sesamum,34,55,62,135,34
Andhra Pradesh,KRISHNA,2005,Kharif     ,Urad,35,50,59,3252,693
Andhra Pradesh,KRISHNA,2005,Rabi       ,Arhar/Tur,25,55,55,243,176
Andhra Pradesh,KRISHNA,2005,Rabi       ,Dry chillies,36,35,45,1023,4024
Andhra Pradesh,KRISHNA,2005,Rabi       ,Gram,37,40,46,891,1463
Andhra Pradesh,KRISHNA,2005,Rabi       ,Groundnut,36,41,50,2894,4790
Andhra Pradesh,KRISHNA,2005,Rabi       ,Horse-gram,37,42,55,305,190
Andhra Pradesh,KRISHNA,2005,Rabi       ,Jowar,36,40,54,2584,9031
Andhra Pradesh,KRISHNA,2005,Rabi       ,Maize,34,45,52,16863,139676
Andhra Pradesh,KRISHNA,2005,Rabi       ,Moong(Green Gram),34,55,62,1576,1272
Andhra Pradesh,KRISHNA,2005,Rabi       ,Onion,35,50,59,52,1320
Andhra Pradesh,KRISHNA,2005,Rabi       ,Rice,25,55,55,108442,424984
Andhra Pradesh,KRISHNA,2005,Rabi       ,Sesamum,36,35,45,323,64
Andhra Pradesh,KRISHNA,2005,Rabi       ,Urad,37,40,46,110269,144783
Andhra Pradesh,KRISHNA,2005,Whole Year ,Banana,36,41,50,1632,35124
Andhra Pradesh,KRISHNA,2005,Whole Year ,Cashewnut,37,42,55,259,77
Andhra Pradesh,KRISHNA,2005,Whole Year ,Coconut ,36,40,54,2090,23599014
Andhra Pradesh,KRISHNA,2005,Whole Year ,Dry ginger,34,45,52,57,111
Andhra Pradesh,KRISHNA,2005,Whole Year ,Sugarcane,34,55,62,9494,829393
Andhra Pradesh,KRISHNA,2005,Whole Year ,Sunflower,35,50,59,268,261
Andhra Pradesh,KRISHNA,2005,Whole Year ,Sweet potato,25,55,55,3,39
Andhra Pradesh,KRISHNA,2005,Whole Year ,Tobacco,36,35,45,7027,19474
Andhra Pradesh,KRISHNA,2005,Whole Year ,Turmeric,37,40,46,2024,23414
Andhra Pradesh,KRISHNA,2005,Kharif     ,Arhar/Tur,36,41,50,4012,1809
Andhra Pradesh,KRISHNA,2005,Kharif     ,Cotton(lint),37,42,55,51963,117681
Andhra Pradesh,KRISHNA,2005,Kharif     ,Dry chillies,36,40,54,9375,30853
Andhra Pradesh,KRISHNA,2005,Kharif     ,Groundnut,34,45,52,2024,5677
Andhra Pradesh,KRISHNA,2005,Kharif     ,Maize,34,55,62,2468,11163
Andhra Pradesh,KRISHNA,2005,Kharif     ,Moong(Green Gram),35,50,59,8183,3142
Andhra Pradesh,KRISHNA,2005,Kharif     ,Onion,25,55,55,2,40
Andhra Pradesh,KRISHNA,2005,Kharif     ,Rice,36,35,45,260350,722978
Andhra Pradesh,KRISHNA,2005,Kharif     ,Sesamum,37,40,46,414,70
Andhra Pradesh,KRISHNA,2005,Kharif     ,Urad,36,41,50,2272,613
Andhra Pradesh,KRISHNA,2005,Rabi       ,Arhar/Tur,37,42,55,159,72
Andhra Pradesh,KRISHNA,2005,Rabi       ,Dry chillies,36,40,54,1533,6327
Andhra Pradesh,KRISHNA,2005,Rabi       ,Gram,34,45,52,814,1354
Andhra Pradesh,KRISHNA,2005,Rabi       ,Groundnut,34,55,62,2082,2859
Andhra Pradesh,KRISHNA,2005,Rabi       ,Horse-gram,35,50,59,201,83
Andhra Pradesh,KRISHNA,2005,Rabi       ,Jowar,25,55,55,73,285
Andhra Pradesh,KRISHNA,2005,Rabi       ,Linseed,36,35,45,5,1
Andhra Pradesh,KRISHNA,2005,Rabi       ,Maize,37,40,46,16750,142945
Andhra Pradesh,KRISHNA,2005,Rabi       ,Moong(Green Gram),36,41,50,1910,1091
Andhra Pradesh,KRISHNA,2005,Rabi       ,Onion,37,42,55,16,209
Andhra Pradesh,KRISHNA,2005,Rabi       ,Rapeseed &Mustard,36,40,54,487,1180
Andhra Pradesh,KRISHNA,2005,Rabi       ,Rice,34,45,52,94991,367710
Andhra Pradesh,KRISHNA,2005,Rabi       ,Sesamum,34,55,62,285,65
Andhra Pradesh,KRISHNA,2005,Rabi       ,Urad,35,50,59,127896,79807
Andhra Pradesh,KRISHNA,2005,Whole Year ,Arecanut,25,55,55,9,4
Andhra Pradesh,KRISHNA,2005,Whole Year ,Banana,36,35,45,1465,33847
Andhra Pradesh,KRISHNA,2005,Whole Year ,Cashewnut,37,40,46,170,41
Andhra Pradesh,KRISHNA,2005,Whole Year ,Dry ginger,36,41,50,43,401
Andhra Pradesh,KRISHNA,2005,Whole Year ,Ginger,37,42,55,43,401
Andhra Pradesh,KRISHNA,2005,Whole Year ,Sugarcane,36,40,54,16144,1527716
Andhra Pradesh,KRISHNA,2005,Whole Year ,Sunflower,34,45,52,76,94
Andhra Pradesh,KRISHNA,2005,Whole Year ,Sweet potato,34,55,62,1,13
Andhra Pradesh,KRISHNA,2005,Whole Year ,Tobacco,35,50,59,5160,12771
Andhra Pradesh,KRISHNA,2005,Whole Year ,Turmeric,25,55,55,2014,17252
Andhra Pradesh,KRISHNA,2005,Kharif     ,Arhar/Tur,36,35,45,3133,1889
Andhra Pradesh,KRISHNA,2005,Kharif     ,Cotton(lint),37,40,46,59845,122506
Andhra Pradesh,KRISHNA,2005,Kharif     ,Dry chillies,36,41,50,12656,37462
Andhra Pradesh,KRISHNA,2005,Kharif     ,Groundnut,37,42,55,1730,3256
Andhra Pradesh,KRISHNA,2005,Kharif     ,Maize,36,40,54,4876,19275
Andhra Pradesh,KRISHNA,2005,Kharif     ,Moong(Green Gram),34,45,52,6930,5163
Andhra Pradesh,KRISHNA,2005,Kharif     ,Onion,34,55,62,7,101
Andhra Pradesh,KRISHNA,2005,Kharif     ,other oilseeds,35,50,59,3823,81640
Andhra Pradesh,KRISHNA,2005,Kharif     ,Rice,25,55,55,262826,980105
Andhra Pradesh,KRISHNA,2005,Kharif     ,Sesamum,36,35,45,174,39
Andhra Pradesh,KRISHNA,2005,Kharif     ,Urad,37,40,46,1503,727
Andhra Pradesh,KRISHNA,2005,Rabi       ,Arhar/Tur,36,41,50,1,1
Andhra Pradesh,KRISHNA,2005,Rabi       ,Dry chillies,37,42,55,1568,6830
Andhra Pradesh,KRISHNA,2005,Rabi       ,Gram,36,40,54,1283,1944
Andhra Pradesh,KRISHNA,2005,Rabi       ,Groundnut,34,45,52,2504,5454
Andhra Pradesh,KRISHNA,2005,Rabi       ,Horse-gram,34,55,62,89,37
Andhra Pradesh,KRISHNA,2005,Rabi       ,Jowar,35,50,59,905,4212
Andhra Pradesh,KRISHNA,2005,Rabi       ,Maize,25,55,55,19811,145631
Andhra Pradesh,KRISHNA,2005,Rabi       ,Moong(Green Gram),36,35,45,5913,4027
Andhra Pradesh,KRISHNA,2005,Rabi       ,Onion,37,40,46,25,640
Andhra Pradesh,KRISHNA,2005,Rabi       ,Rapeseed &Mustard,36,41,50,2699,6602
Andhra Pradesh,KRISHNA,2005,Rabi       ,Rice,37,42,55,9203,31437
Andhra Pradesh,KRISHNA,2005,Rabi       ,Sesamum,36,40,54,1345,291
Andhra Pradesh,KRISHNA,2005,Rabi       ,Urad,34,45,52,173354,155325
Andhra Pradesh,KRISHNA,2005,Whole Year ,Banana,34,55,62,1180,35937
Andhra Pradesh,KRISHNA,2005,Whole Year ,Cashewnut,35,50,59,180,46
Andhra Pradesh,KRISHNA,2005,Whole Year ,Coconut ,25,55,55,1965,27512912
Andhra Pradesh,KRISHNA,2005,Whole Year ,Dry ginger,36,35,45,55,508
Andhra Pradesh,KRISHNA,2005,Whole Year ,Sugarcane,37,40,46,16024,1621860
Andhra Pradesh,KRISHNA,2005,Whole Year ,Sunflower,36,41,50,38,40
Andhra Pradesh,KRISHNA,2005,Whole Year ,Sweet potato,37,42,55,10,128
Andhra Pradesh,KRISHNA,2005,Whole Year ,Tobacco,36,40,54,3425,13256
Andhra Pradesh,KRISHNA,2005,Whole Year ,Turmeric,34,45,52,2670,28540
Andhra Pradesh,KRISHNA,2005,Kharif     ,Arhar/Tur,34,55,62,1506,955
Andhra Pradesh,KRISHNA,2005,Kharif     ,Brinjal,35,50,59,521,5390
Andhra Pradesh,KRISHNA,2005,Kharif     ,Cabbage,25,55,55,43,1132
Andhra Pradesh,KRISHNA,2005,Kharif     ,Cashewnut,36,35,45,127,34
Andhra Pradesh,KRISHNA,2005,Kharif     ,Cotton(lint),37,40,46,64514,208722
Andhra Pradesh,KRISHNA,2005,Kharif     ,Dry chillies,36,41,50,9725,32919
Andhra Pradesh,KRISHNA,2005,Kharif     ,Dry ginger,37,42,55,53,414
Andhra Pradesh,KRISHNA,2005,Kharif     ,Groundnut,36,40,54,1746,4971
Andhra Pradesh,KRISHNA,2005,Kharif     ,Lemon,34,45,52,486,3575
Andhra Pradesh,KRISHNA,2005,Kharif     ,Maize,34,55,62,5246,24856
Andhra Pradesh,KRISHNA,2005,Kharif     ,Mango,35,50,59,54501,436226
Andhra Pradesh,KRISHNA,2005,Kharif     ,Moong(Green Gram),25,55,55,3172,1760
Andhra Pradesh,KRISHNA,2005,Kharif     ,Onion,36,35,45,2,38
Andhra Pradesh,KRISHNA,2005,Kharif     ,Papaya,37,40,46,80,8715
Andhra Pradesh,KRISHNA,2005,Kharif     ,Rice,36,41,50,253166,908360
Andhra Pradesh,KRISHNA,2005,Kharif     ,Sapota,37,42,55,463,6112
Andhra Pradesh,KRISHNA,2005,Kharif     ,Sesamum,36,40,54,193,45
Andhra Pradesh,KRISHNA,2005,Kharif     ,Sugarcane,34,45,52,15585,1373963
Andhra Pradesh,KRISHNA,2005,Kharif     ,Tomato,34,55,62,549,11985
Andhra Pradesh,KRISHNA,2005,Kharif     ,Turmeric,35,50,59,2035,22179
Andhra Pradesh,KRISHNA,2005,Kharif     ,Urad,25,55,55,1078,762
Andhra Pradesh,KRISHNA,2005,Rabi       ,Arhar/Tur,36,35,45,7,4
Andhra Pradesh,KRISHNA,2005,Rabi       ,Brinjal,37,40,46,537,5555
Andhra Pradesh,KRISHNA,2005,Rabi       ,Cabbage,36,41,50,83,2185
Andhra Pradesh,KRISHNA,2005,Rabi       ,Castor seed,37,42,55,20,10
Andhra Pradesh,KRISHNA,2005,Rabi       ,Dry chillies,36,40,54,1188,4740
Andhra Pradesh,KRISHNA,2005,Rabi       ,Gram,34,45,52,1906,3461
Andhra Pradesh,KRISHNA,2005,Rabi       ,Groundnut,34,55,62,3074,6707
Andhra Pradesh,KRISHNA,2005,Rabi       ,Horse-gram,35,50,59,187,105
Andhra Pradesh,KRISHNA,2005,Rabi       ,Jowar,25,55,55,223,890
Andhra Pradesh,KRISHNA,2005,Rabi       ,Maize,36,35,45,20986,151750
Andhra Pradesh,KRISHNA,2005,Rabi       ,Moong(Green Gram),37,40,46,7946,6738
Andhra Pradesh,KRISHNA,2005,Rabi       ,Onion,36,41,50,2,44
Andhra Pradesh,KRISHNA,2005,Rabi       ,Rapeseed &Mustard,37,42,55,1378,313
Andhra Pradesh,KRISHNA,2005,Rabi       ,Rice,36,40,54,11365,42244
Andhra Pradesh,KRISHNA,2005,Rabi       ,Sesamum,34,45,52,525,138
Andhra Pradesh,KRISHNA,2005,Rabi       ,Sunflower,34,55,62,18,17
Andhra Pradesh,KRISHNA,2005,Rabi       ,Sweet potato,35,50,59,8,77
Andhra Pradesh,KRISHNA,2005,Rabi       ,Tobacco,25,55,55,2562,12515
Andhra Pradesh,KRISHNA,2005,Rabi       ,Tomato,36,35,45,880,8569
Andhra Pradesh,KRISHNA,2005,Rabi       ,Urad,37,40,46,163558,161867
Andhra Pradesh,KRISHNA,2005,Whole Year ,Coconut ,36,41,50,2008,34309000
Andhra Pradesh,KRISHNA,2005,Kharif     ,Arhar/Tur,37,42,55,978,577
Andhra Pradesh,KRISHNA,2005,Kharif     ,Brinjal,36,40,54,555,3580
Andhra Pradesh,KRISHNA,2005,Kharif     ,Cabbage,34,45,52,75,1408
Andhra Pradesh,KRISHNA,2005,Kharif     ,Cashewnut,34,55,62,122,38
Andhra Pradesh,KRISHNA,2005,Kharif     ,Cotton(lint),35,50,59,59304,224658
Andhra Pradesh,KRISHNA,2005,Kharif     ,Dry chillies,25,55,55,9752,48350
Andhra Pradesh,KRISHNA,2005,Kharif     ,Dry ginger,36,35,45,53,351
Andhra Pradesh,KRISHNA,2005,Kharif     ,Groundnut,37,40,46,2079,4002
Andhra Pradesh,KRISHNA,2005,Kharif     ,Jowar,36,41,50,8,14
Andhra Pradesh,KRISHNA,2005,Kharif     ,Lemon,37,42,55,547,4358
Andhra Pradesh,KRISHNA,2005,Kharif     ,Maize,36,40,54,7321,30368
Andhra Pradesh,KRISHNA,2005,Kharif     ,Mango,34,45,52,57493,484781
Andhra Pradesh,KRISHNA,2005,Kharif     ,Moong(Green Gram),34,55,62,3135,1524
Andhra Pradesh,KRISHNA,2005,Kharif     ,other oilseeds,35,50,59,4771,60603
Andhra Pradesh,KRISHNA,2005,Kharif     ,Papaya,25,55,55,70,6853
Andhra Pradesh,KRISHNA,2005,Kharif     ,Rice,36,35,45,264371,773285
Andhra Pradesh,KRISHNA,2005,Kharif     ,Sapota,37,40,46,518,4873
Andhra Pradesh,KRISHNA,2005,Kharif     ,Sesamum,36,41,50,217,97
Andhra Pradesh,KRISHNA,2005,Kharif     ,Sugarcane,37,42,55,16123,1447765
Andhra Pradesh,KRISHNA,2005,Kharif     ,Tomato,36,40,54,545,9744
Andhra Pradesh,KRISHNA,2005,Kharif     ,Turmeric,34,45,52,2130,23626
Andhra Pradesh,KRISHNA,2005,Kharif     ,Urad,34,55,62,1062,748
Andhra Pradesh,KRISHNA,2005,Rabi       ,Brinjal,35,50,59,591,3812
Andhra Pradesh,KRISHNA,2005,Rabi       ,Cabbage,25,55,55,79,1483
Andhra Pradesh,KRISHNA,2005,Rabi       ,Castor seed,36,35,45,20,16
Andhra Pradesh,KRISHNA,2005,Rabi       ,Dry chillies,37,40,46,1001,4690
Andhra Pradesh,KRISHNA,2005,Rabi       ,Gram,36,41,50,1072,2066
Andhra Pradesh,KRISHNA,2005,Rabi       ,Groundnut,37,42,55,1947,3475
